# energy s p d
-1.896173557000000187e+01 1.191100000000000270e+00 2.180000000000000271e-01 0.000000000000000000e+00
-1.895173557000000386e+01 1.193999999999999950e+00 2.204999999999999738e-01 0.000000000000000000e+00
-1.894173556999999875e+01 1.203299999999999814e+00 2.220999999999999919e-01 0.000000000000000000e+00
-1.893173557000000073e+01 1.218099999999999961e+00 2.247000000000000386e-01 0.000000000000000000e+00
-1.892173557000000272e+01 1.237499999999999822e+00 2.274000000000000188e-01 0.000000000000000000e+00
-1.891173557000000471e+01 1.261800000000000033e+00 2.313999999999999113e-01 0.000000000000000000e+00
-1.890173556999999960e+01 1.290200000000000014e+00 2.360999999999999766e-01 0.000000000000000000e+00
-1.889173557000000159e+01 1.322599999999999998e+00 2.414000000000000035e-01 0.000000000000000000e+00
-1.888173557000000358e+01 1.358999999999999986e+00 2.454000000000000070e-01 0.000000000000000000e+00
-1.887173556999999846e+01 1.399299999999999766e+00 2.500000000000000000e-01 0.000000000000000000e+00
-1.886173557000000045e+01 1.444599999999999884e+00 2.559000000000000163e-01 0.000000000000000000e+00
-1.885173557000000244e+01 1.494699999999999918e+00 2.626999999999999891e-01 0.000000000000000000e+00
-1.884173557000000443e+01 1.550500000000000433e+00 2.707999999999999297e-01 0.000000000000000000e+00
-1.883173556999999931e+01 1.611899999999999888e+00 2.778999999999999804e-01 0.000000000000000000e+00
-1.882173557000000130e+01 1.677799999999999958e+00 2.872999999999999998e-01 0.000000000000000000e+00
-1.881173557000000329e+01 1.747999999999999776e+00 2.982000000000000206e-01 0.000000000000000000e+00
-1.880173556999999818e+01 1.820600000000000440e+00 3.087999999999999634e-01 0.000000000000000000e+00
-1.879173557000000017e+01 1.894799999999999818e+00 3.200999999999999401e-01 0.000000000000000000e+00
-1.878173557000000216e+01 1.967599999999999572e+00 3.329999999999999072e-01 0.000000000000000000e+00
-1.877173557000000415e+01 2.036899999999999711e+00 3.437999999999999390e-01 0.000000000000000000e+00
-1.876173556999999903e+01 2.100200000000000511e+00 3.561999999999999611e-01 0.000000000000000000e+00
-1.875173557000000102e+01 2.154799999999999827e+00 3.665999999999999259e-01 0.000000000000000000e+00
-1.874173557000000301e+01 2.199400000000000688e+00 3.757000000000000339e-01 0.000000000000000000e+00
-1.873173557000000500e+01 2.231899999999999551e+00 3.822000000000000397e-01 0.000000000000000000e+00
-1.872173556999999988e+01 2.252700000000000813e+00 3.873999999999999666e-01 0.000000000000000000e+00
-1.871173557000000187e+01 2.260800000000000143e+00 3.913000000000000367e-01 0.000000000000000000e+00
-1.870173557000000386e+01 2.258299999999999752e+00 3.932999999999999829e-01 0.000000000000000000e+00
-1.869173556999999875e+01 2.245999999999999996e+00 3.923000000000000931e-01 0.000000000000000000e+00
-1.868173557000000073e+01 2.227700000000000014e+00 3.901999999999999913e-01 0.000000000000000000e+00
-1.867173557000000272e+01 2.204800000000000537e+00 3.872999999999999776e-01 0.000000000000000000e+00
-1.866173557000000471e+01 2.182100000000000595e+00 3.832999999999999741e-01 0.000000000000000000e+00
-1.865173556999999960e+01 2.161100000000000243e+00 3.805999999999999384e-01 0.000000000000000000e+00
-1.864173557000000159e+01 2.145800000000000374e+00 3.770999999999999353e-01 0.000000000000000000e+00
-1.863173557000000358e+01 2.137800000000000367e+00 3.745000000000000551e-01 0.000000000000000000e+00
-1.862173556999999846e+01 2.139000000000000679e+00 3.740000000000000546e-01 0.000000000000000000e+00
-1.861173557000000045e+01 2.149899999999999700e+00 3.750999999999998780e-01 0.000000000000000000e+00
-1.860173557000000244e+01 2.170399999999999885e+00 3.777999999999999692e-01 0.000000000000000000e+00
-1.859173557000000443e+01 2.199800000000000200e+00 3.818000000000000838e-01 0.000000000000000000e+00
-1.858173556999999931e+01 2.235499999999999599e+00 3.882000000000000450e-01 0.000000000000000000e+00
-1.857173557000000130e+01 2.275300000000000100e+00 3.938999999999999724e-01 0.000000000000000000e+00
-1.856173557000000329e+01 2.316500000000000448e+00 4.002999999999999337e-01 0.000000000000000000e+00
-1.855173556999999818e+01 2.356200000000000294e+00 4.084000000000001518e-01 0.000000000000000000e+00
-1.854173557000000017e+01 2.391999999999999904e+00 4.153999999999997694e-01 0.000000000000000000e+00
-1.853173557000000216e+01 2.421400000000000219e+00 4.226999999999998536e-01 0.000000000000000000e+00
-1.852173557000000415e+01 2.442299999999999915e+00 4.280999999999999805e-01 0.000000000000000000e+00
-1.851173556999999903e+01 2.453500000000000458e+00 4.323999999999998956e-01 0.000000000000000000e+00
-1.850173557000000102e+01 2.454699999999999438e+00 4.362999999999999656e-01 0.000000000000000000e+00
-1.849173557000000301e+01 2.445800000000000196e+00 4.379999999999999449e-01 0.000000000000000000e+00
-1.848173557000000500e+01 2.427799999999999958e+00 4.376000000000000445e-01 0.000000000000000000e+00
-1.847173556999999988e+01 2.402500000000000746e+00 4.363999999999999546e-01 0.000000000000000000e+00
-1.846173557000000187e+01 2.370699999999999363e+00 4.343000000000000749e-01 0.000000000000000000e+00
-1.845173557000000386e+01 2.335399999999999920e+00 4.305999999999999273e-01 0.000000000000000000e+00
-1.844173556999999875e+01 2.297600000000000087e+00 4.255999999999999228e-01 0.000000000000000000e+00
-1.843173557000000073e+01 2.259599999999999387e+00 4.203999999999999959e-01 0.000000000000000000e+00
-1.842173557000000272e+01 2.223299999999999610e+00 4.146999999999999575e-01 0.000000000000000000e+00
-1.841173557000000471e+01 2.188800000000000079e+00 4.077000000000000624e-01 0.000000000000000000e+00
-1.840173556999999960e+01 2.157799999999999940e+00 4.008999999999999231e-01 0.000000000000000000e+00
-1.839173557000000159e+01 2.129899999999999682e+00 3.953999999999999182e-01 0.000000000000000000e+00
-1.838173557000000358e+01 2.103599999999999248e+00 3.899000000000000243e-01 0.000000000000000000e+00
-1.837173556999999846e+01 2.079099999999999948e+00 3.842999999999999750e-01 0.000000000000000000e+00
-1.836173557000000045e+01 2.054700000000000859e+00 3.784000000000001807e-01 0.000000000000000000e+00
-1.835173557000000244e+01 2.029200000000000781e+00 3.721999999999999198e-01 0.000000000000000000e+00
-1.834173557000000443e+01 2.001799999999999802e+00 3.676000000000000378e-01 0.000000000000000000e+00
-1.833173556999999931e+01 1.970399999999999485e+00 3.611999999999999100e-01 0.000000000000000000e+00
-1.832173557000000130e+01 1.935900000000000176e+00 3.557000000000000717e-01 0.000000000000000000e+00
-1.831173557000000329e+01 1.897099999999999786e+00 3.497999999999999443e-01 0.000000000000000000e+00
-1.830173556999999818e+01 1.855000000000000204e+00 3.455000000000000293e-01 0.000000000000000000e+00
-1.829173557000000017e+01 1.810599999999999987e+00 3.402000000000000024e-01 0.000000000000000000e+00
-1.828173557000000216e+01 1.765700000000000269e+00 3.349999999999999645e-01 0.000000000000000000e+00
-1.827173557000000415e+01 1.721300000000000496e+00 3.315000000000000169e-01 0.000000000000000000e+00
-1.826173556999999903e+01 1.679400000000000448e+00 3.275000000000000133e-01 0.000000000000000000e+00
-1.825173557000000102e+01 1.641799999999999482e+00 3.252000000000000446e-01 0.000000000000000000e+00
-1.824173557000000301e+01 1.610999999999999766e+00 3.240999999999999992e-01 0.000000000000000000e+00
-1.823173557000000500e+01 1.587400000000000144e+00 3.228000000000000869e-01 0.000000000000000000e+00
-1.822173556999999988e+01 1.573200000000000376e+00 3.222000000000000419e-01 0.000000000000000000e+00
-1.821173557000000187e+01 1.569999999999999840e+00 3.240000000000000657e-01 0.000000000000000000e+00
-1.820173557000000386e+01 1.577599999999999669e+00 3.258999999999999675e-01 0.000000000000000000e+00
-1.819173556999999875e+01 1.598400000000000265e+00 3.293999999999999151e-01 0.000000000000000000e+00
-1.818173557000000073e+01 1.633000000000000007e+00 3.349000000000000865e-01 0.000000000000000000e+00
-1.817173557000000272e+01 1.682100000000000151e+00 3.419000000000000372e-01 0.000000000000000000e+00
-1.816173557000000471e+01 1.745499999999999607e+00 3.515999999999999126e-01 0.000000000000000000e+00
-1.815173556999999960e+01 1.824600000000000000e+00 3.639999999999999902e-01 0.000000000000000000e+00
-1.814173557000000159e+01 1.918300000000001004e+00 3.773999999999999577e-01 0.000000000000000000e+00
-1.813173557000000358e+01 2.025399999999999423e+00 3.953000000000000957e-01 0.000000000000000000e+00
-1.812173556999999846e+01 2.144000000000000128e+00 4.145999999999999686e-01 0.000000000000000000e+00
-1.811173557000000045e+01 2.271399999999999864e+00 4.367999999999998550e-01 0.000000000000000000e+00
-1.810173557000000244e+01 2.404299999999999660e+00 4.607999999999999319e-01 0.000000000000000000e+00
-1.809173557000000443e+01 2.538799999999999724e+00 4.850999999999999202e-01 0.000000000000000000e+00
-1.808173556999999931e+01 2.669999999999999485e+00 5.109000000000001318e-01 0.000000000000000000e+00
-1.807173557000000130e+01 2.793000000000000149e+00 5.350999999999997980e-01 0.000000000000000000e+00
-1.806173557000000329e+01 2.904100000000000570e+00 5.589999999999999414e-01 0.000000000000000000e+00
-1.805173556999999818e+01 2.997899999999999565e+00 5.791000000000000592e-01 0.000000000000000000e+00
-1.804173557000000017e+01 3.070500000000000451e+00 5.970999999999999641e-01 0.000000000000000000e+00
-1.803173557000000216e+01 3.120499999999999829e+00 6.103000000000001757e-01 0.000000000000000000e+00
-1.802173557000000415e+01 3.145099999999999341e+00 6.186000000000000387e-01 0.000000000000000000e+00
-1.801173556999999903e+01 3.143599999999999284e+00 6.225999999999998202e-01 0.000000000000000000e+00
-1.800173557000000102e+01 3.117799999999999905e+00 6.201999999999998625e-01 0.000000000000000000e+00
-1.799173557000000301e+01 3.069800000000000306e+00 6.139000000000001123e-01 0.000000000000000000e+00
-1.798173557000000500e+01 3.002800000000001024e+00 6.031999999999999584e-01 0.000000000000000000e+00
-1.797173556999999988e+01 2.922099999999999476e+00 5.896000000000000130e-01 0.000000000000000000e+00
-1.796173557000000187e+01 2.832400000000000251e+00 5.724000000000001309e-01 0.000000000000000000e+00
-1.795173557000000386e+01 2.740000000000001101e+00 5.538000000000001810e-01 0.000000000000000000e+00
-1.794173556999999875e+01 2.649600000000000843e+00 5.349999999999999201e-01 0.000000000000000000e+00
-1.793173557000000073e+01 2.567100000000000382e+00 5.162999999999999812e-01 0.000000000000000000e+00
-1.792173557000000272e+01 2.495499999999999829e+00 4.985000000000000542e-01 0.000000000000000000e+00
-1.791173557000000471e+01 2.438799999999999635e+00 4.835999999999999188e-01 0.000000000000000000e+00
-1.790173556999999960e+01 2.397499999999999964e+00 4.711000000000000187e-01 0.000000000000000000e+00
-1.789173557000000159e+01 2.372499999999999165e+00 4.617999999999999883e-01 0.000000000000000000e+00
-1.788173557000000358e+01 2.361699999999999910e+00 4.548999999999998600e-01 0.000000000000000000e+00
-1.787173556999999846e+01 2.363499999999999712e+00 4.515999999999998904e-01 0.000000000000000000e+00
-1.786173557000000045e+01 2.375099999999999767e+00 4.494000000000000772e-01 0.000000000000000000e+00
-1.785173557000000244e+01 2.392900000000000027e+00 4.501000000000000001e-01 0.000000000000000000e+00
-1.784173557000000443e+01 2.413999999999999702e+00 4.524999999999999578e-01 0.000000000000000000e+00
-1.783173556999999931e+01 2.435200000000000475e+00 4.558999999999999719e-01 0.000000000000000000e+00
-1.782173557000000130e+01 2.454299999999999926e+00 4.579999999999999627e-01 0.000000000000000000e+00
-1.781173557000000329e+01 2.469500000000000028e+00 4.620999999999997332e-01 0.000000000000000000e+00
-1.780173556999999818e+01 2.481600000000000250e+00 4.662000000000000033e-01 0.000000000000000000e+00
-1.779173557000000017e+01 2.489400000000000279e+00 4.703000000000001068e-01 0.000000000000000000e+00
-1.778173557000000216e+01 2.494999999999999662e+00 4.743999999999999884e-01 0.000000000000000000e+00
-1.777173557000000415e+01 2.499100000000000321e+00 4.776999999999999025e-01 0.000000000000000000e+00
-1.776173556999999903e+01 2.504000000000000448e+00 4.809000000000001607e-01 0.000000000000000000e+00
-1.775173557000000102e+01 2.511100000000000332e+00 4.852000000000000202e-01 0.000000000000000000e+00
-1.774173557000000301e+01 2.521900000000000031e+00 4.887999999999999567e-01 0.000000000000000000e+00
-1.773173556999999789e+01 2.537399999999999878e+00 4.922999999999999043e-01 0.000000000000000000e+00
-1.772173556999999988e+01 2.556299999999999795e+00 4.953000000000000180e-01 0.000000000000000000e+00
-1.771173557000000187e+01 2.578699999999999992e+00 4.980999999999999872e-01 0.000000000000000000e+00
-1.770173557000000031e+01 2.602199999999999847e+00 4.989000000000001767e-01 0.000000000000000000e+00
-1.769173556999999875e+01 2.624000000000000110e+00 4.983999999999998987e-01 0.000000000000000000e+00
-1.768173557000000073e+01 2.640900000000000247e+00 4.955999999999998740e-01 0.000000000000000000e+00
-1.767173556999999917e+01 2.649599999999999511e+00 4.913000000000000145e-01 0.000000000000000000e+00
-1.766173556999999761e+01 2.647600000000000176e+00 4.838000000000000078e-01 0.000000000000000000e+00
-1.765173556999999960e+01 2.632099999999999440e+00 4.734999999999999765e-01 0.000000000000000000e+00
-1.764173557000000159e+01 2.601700000000000124e+00 4.611000000000000099e-01 0.000000000000000000e+00
-1.763173557000000002e+01 2.556499999999999329e+00 4.466000000000001635e-01 0.000000000000000000e+00
-1.762173556999999846e+01 2.498299999999999521e+00 4.317000000000001392e-01 0.000000000000000000e+00
-1.761173557000000045e+01 2.429100000000000037e+00 4.148999999999999355e-01 0.000000000000000000e+00
-1.760173556999999889e+01 2.352999999999999758e+00 3.986999999999998878e-01 0.000000000000000000e+00
-1.759173556999999732e+01 2.274099999999999788e+00 3.843999999999999639e-01 0.000000000000000000e+00
-1.758173556999999931e+01 2.198399999999999910e+00 3.720999999999999863e-01 0.000000000000000000e+00
-1.757173557000000130e+01 2.130900000000000016e+00 3.627999999999998448e-01 0.000000000000000000e+00
-1.756173556999999974e+01 2.076299999999999368e+00 3.580999999999999739e-01 0.000000000000000000e+00
-1.755173556999999818e+01 2.039400000000000102e+00 3.577999999999999514e-01 0.000000000000000000e+00
-1.754173557000000017e+01 2.024999999999999467e+00 3.613999999999999435e-01 0.000000000000000000e+00
-1.753173557000000216e+01 2.034300000000000441e+00 3.710000000000000520e-01 0.000000000000000000e+00
-1.752173557000000059e+01 2.070200000000000262e+00 3.849000000000000199e-01 0.000000000000000000e+00
-1.751173556999999903e+01 2.132599999999999607e+00 4.037000000000000033e-01 0.000000000000000000e+00
-1.750173557000000102e+01 2.220299999999999940e+00 4.270000000000000462e-01 0.000000000000000000e+00
-1.749173556999999946e+01 2.331099999999999728e+00 4.546999999999998265e-01 0.000000000000000000e+00
-1.748173556999999789e+01 2.461399999999999810e+00 4.837999999999999523e-01 0.000000000000000000e+00
-1.747173556999999988e+01 2.606100000000000083e+00 5.167000000000000481e-01 0.000000000000000000e+00
-1.746173557000000187e+01 2.761000000000000121e+00 5.495999999999999774e-01 0.000000000000000000e+00
-1.745173557000000031e+01 2.918499999999999872e+00 5.838000000000000966e-01 0.000000000000000000e+00
-1.744173556999999875e+01 3.073899999999999633e+00 6.158000000000000140e-01 0.000000000000000000e+00
-1.743173557000000073e+01 3.220899999999999874e+00 6.478999999999999204e-01 0.000000000000000000e+00
-1.742173556999999917e+01 3.354399999999999160e+00 6.771999999999996911e-01 0.000000000000000000e+00
-1.741173556999999761e+01 3.469700000000000450e+00 7.033999999999999142e-01 0.000000000000000000e+00
-1.740173556999999960e+01 3.564500000000000668e+00 7.253000000000000558e-01 0.000000000000000000e+00
-1.739173557000000159e+01 3.637300000000000200e+00 7.447000000000001396e-01 0.000000000000000000e+00
-1.738173557000000002e+01 3.687900000000000844e+00 7.604999999999997318e-01 0.000000000000000000e+00
-1.737173556999999846e+01 3.717300000000000715e+00 7.724999999999999645e-01 0.000000000000000000e+00
-1.736173557000000045e+01 3.727499999999999147e+00 7.812999999999998835e-01 0.000000000000000000e+00
